company,word,attribution,direction,vader_score,roberta_score
Company_G,happy,0.07194796204566956,positive,0.9442,-0.0308451279997825
Company_G,further,0.06994934380054474,positive,0.9442,-0.0308451279997825
Company_G,step,0.057722058147192,positive,0.9442,-0.0308451279997825
Company_G,let,0.043890587985515594,positive,0.9442,-0.0308451279997825
Company_G,interest,0.036308493465185165,positive,0.9442,-0.0308451279997825
Company_G,reviewed,0.03449172526597977,positive,0.9442,-0.0308451279997825
Company_G,Thank,0.028956446796655655,positive,0.9442,-0.0308451279997825
Company_G,next,0.01938786543905735,positive,0.9442,-0.0308451279997825
Company_G,new,0.017580287531018257,positive,0.9442,-0.0308451279997825
Company_G,Reg,0.015475059859454632,positive,0.9442,-0.0308451279997825
Company_G,know,0.015093198977410793,positive,0.9442,-0.0308451279997825
Company_G,products,0.009734345600008965,positive,0.9442,-0.0308451279997825
Company_G,guidance,0.008118053898215294,positive,0.9442,-0.0308451279997825
Company_G,maintain,0.0023922291584312916,positive,0.9442,-0.0308451279997825
Company_G,not,0.002258182503283024,positive,0.9442,-0.0308451279997825
Company_G,openings,0.0017700918251648545,positive,0.9442,-0.0308451279997825
Company_G,four,-0.0025703951250761747,negative,0.9442,-0.0308451279997825
Company_G,Dear,-0.0032041831873357296,negative,0.9442,-0.0308451279997825
Company_G,Manager,-0.0035019090864807367,negative,0.9442,-0.0308451279997825
Company_G,ards,-0.003543269820511341,negative,0.9442,-0.0308451279997825
Company_G,roles,-0.003965236246585846,negative,0.9442,-0.0308451279997825
Company_G,same,-0.004177370574325323,negative,0.9442,-0.0308451279997825
Company_G,separate,-0.004708796739578247,negative,0.9442,-0.0308451279997825
Company_G,month,-0.005380272399634123,negative,0.9442,-0.0308451279997825
Company_G,six,-0.005582048557698727,negative,0.9442,-0.0308451279997825
Company_G,period,-0.005853628274053335,negative,0.9442,-0.0308451279997825
Company_G,months,-0.006998435128480196,negative,0.9442,-0.0308451279997825
Company_G,across,-0.007616785820573568,negative,0.9442,-0.0308451279997825
Company_G,considered,-0.01043026614934206,negative,0.9442,-0.0308451279997825
Company_G,particular,-0.010621224530041218,negative,0.9442,-0.0308451279997825
Company_G,once,-0.011053534224629402,negative,0.9442,-0.0308451279997825
Company_G,career,-0.013264079578220844,negative,0.9442,-0.0308451279997825
Company_G,apply,-0.014595664106309414,negative,0.9442,-0.0308451279997825
Company_G,Project,-0.014726124703884125,negative,0.9442,-0.0308451279997825
Company_G,like,-0.01713237725198269,negative,0.9442,-0.0308451279997825
Company_G,inform,-0.02722056210041046,negative,0.9442,-0.0308451279997825
Company_G,consider,-0.03078620135784149,negative,0.9442,-0.0308451279997825
Company_G,Junior,-0.04237312078475952,negative,0.9442,-0.0308451279997825
Company_G,writing,-0.07930983603000641,negative,0.9442,-0.0308451279997825
Company_G,progressing,-0.30297455191612244,negative,0.9442,-0.0308451279997825
Company_G,regret,-0.7341117262840271,negative,0.9442,-0.0308451279997825
Company_H,impressed,0.5104827880859375,positive,0.9678,0.3498835265636444
Company_H,Good,0.1637156903743744,positive,0.9678,0.3498835265636444
Company_H,Thank,0.13626469671726227,positive,0.9678,0.3498835265636444
Company_H,luck,0.12155929952859879,positive,0.9678,0.3498835265636444
Company_H,better,0.1040453240275383,positive,0.9678,0.3498835265636444
Company_H,skills,0.09872125834226608,positive,0.9678,0.3498835265636444
Company_H,interest,0.09322820603847504,positive,0.9678,0.3498835265636444
Company_H,fit,0.081954725086689,positive,0.9678,0.3498835265636444
Company_H,search,0.06448382884263992,positive,0.9678,0.3498835265636444
Company_H,However,0.0355834923684597,positive,0.9678,0.3498835265636444
Company_H,feel,0.033294204622507095,positive,0.9678,0.3498835265636444
Company_H,opportunities,0.01753934472799301,positive,0.9678,0.3498835265636444
Company_H,Services,0.010267763398587704,positive,0.9678,0.3498835265636444
Company_H,future,0.008461134508252144,positive,0.9678,0.3498835265636444
Company_H,apply,0.005008299835026264,positive,0.9678,0.3498835265636444
Company_H,stay,0.0035082008689641953,positive,0.9678,0.3498835265636444
Company_H,move,0.0022929164115339518,positive,0.9678,0.3498835265636444
Company_H,new,0.0008669430972076952,positive,0.9678,0.3498835265636444
Company_H,different,-0.0027654252480715513,negative,0.9678,0.3498835265636444
Company_H,ant,-0.003110339166596532,negative,0.9678,0.3498835265636444
Company_H,Consult,-0.006622901652008295,negative,0.9678,0.3498835265636444
Company_H,follow,-0.007534286938607693,negative,0.9678,0.3498835265636444
Company_H,date,-0.008202576078474522,negative,0.9678,0.3498835265636444
Company_H,social,-0.00947533082216978,negative,0.9678,0.3498835265636444
Company_H,forward,-0.00950807984918356,negative,0.9678,0.3498835265636444
Company_H,Customer,-0.010524800047278404,negative,0.9678,0.3498835265636444
Company_H,media,-0.014486987143754959,negative,0.9678,0.3498835265636444
Company_H,like,-0.01981956698000431,negative,0.9678,0.3498835265636444
Company_H,background,-0.03784243389964104,negative,0.9678,0.3498835265636444
Company_H,candidates,-0.0523674376308918,negative,0.9678,0.3498835265636444
Company_H,decided,-0.07704871147871017,negative,0.9678,0.3498835265636444
Company_H,not,-0.1376314014196396,negative,0.9678,0.3498835265636444
Company_H,proceed,-0.1920705884695053,negative,0.9678,0.3498835265636444
Company_H,Unfortunately,-0.6367387175559998,negative,0.9678,0.3498835265636444
Company_I,thank,0.4835463762283325,positive,0.9836,0.9004071354866028
Company_I,best,0.23220136761665344,positive,0.9836,0.9004071354866028
Company_I,wish,0.1390550583600998,positive,0.9836,0.9004071354866028
Company_I,Therefore,0.12459961324930191,positive,0.9836,0.9004071354866028
Company_I,proud,0.12288761138916016,positive,0.9836,0.9004071354866028
Company_I,appreciate,0.11702823638916016,positive,0.9836,0.9004071354866028
Company_I,shown,0.08566651493310928,positive,0.9836,0.9004071354866028
Company_I,greatly,0.06548841297626495,positive,0.9836,0.9004071354866028
Company_I,forget,0.06000186502933502,positive,0.9836,0.9004071354866028
Company_I,better,0.05738287791609764,positive,0.9836,0.9004071354866028
Company_I,Once,0.053624074906110764,positive,0.9836,0.9004071354866028
Company_I,quality,0.0504380539059639,positive,0.9836,0.9004071354866028
Company_I,received,0.049783919006586075,positive,0.9836,0.9004071354866028
Company_I,around,0.046686939895153046,positive,0.9836,0.9004071354866028
Company_I,professional,0.04602189362049103,positive,0.9836,0.9004071354866028
Company_I,encourage,0.04563969746232033,positive,0.9836,0.9004071354866028
Company_I,don,0.026809221133589745,positive,0.9836,0.9004071354866028
Company_I,check,0.02005627378821373,positive,0.9836,0.9004071354866028
Company_I,Further,0.01953970454633236,positive,0.9836,0.9004071354866028
Company_I,listings,0.019293176010251045,positive,0.9836,0.9004071354866028
Company_I,well,0.018220670521259308,positive,0.9836,0.9004071354866028
Company_I,Developer,0.017666934058070183,positive,0.9836,0.9004071354866028
Company_I,brand,0.01674100197851658,positive,0.9836,0.9004071354866028
Company_I,Parent,0.011863548308610916,positive,0.9836,0.9004071354866028
Company_I,out,0.010754672810435295,positive,0.9836,0.9004071354866028
Company_I,proceed,0.010513677261769772,positive,0.9836,0.9004071354866028
Company_I,career,0.010406402871012688,positive,0.9836,0.9004071354866028
Company_I,based,0.006508825346827507,positive,0.9836,0.9004071354866028
Company_I,companies,0.0058830901980400085,positive,0.9836,0.9004071354866028
Company_I,including,0.00587244750931859,positive,0.9836,0.9004071354866028
Company_I,chosen,0.004028360825031996,positive,0.9836,0.9004071354866028
Company_I,Front,0.0038477214984595776,positive,0.9836,0.9004071354866028
Company_I,stage,0.003500253427773714,positive,0.9836,0.9004071354866028
Company_I,fit,0.0030148185323923826,positive,0.9836,0.9004071354866028
Company_I,compet,0.0018574821297079325,positive,0.9836,0.9004071354866028
Company_I,moment,0.00019865788635797799,positive,0.9836,0.9004071354866028
Company_I,end,-0.0016609847079962492,negative,0.9836,0.9004071354866028
Company_I,took,-0.002322972286492586,negative,0.9836,0.9004071354866028
Company_I,match,-0.0025361403822898865,negative,0.9836,0.9004071354866028
Company_I,ency,-0.0048596179112792015,negative,0.9836,0.9004071354866028
Company_I,next,-0.007428877055644989,negative,0.9836,0.9004071354866028
Company_I,high,-0.007640903815627098,negative,0.9836,0.9004071354866028
Company_I,eye,-0.008040002547204494,negative,0.9836,0.9004071354866028
Company_I,immediate,-0.00954697746783495,negative,0.9836,0.9004071354866028
Company_I,First,-0.011822519823908806,negative,0.9836,0.9004071354866028
Company_I,who,-0.01405843161046505,negative,0.9836,0.9004071354866028
Company_I,interest,-0.015520026907324791,negative,0.9836,0.9004071354866028
Company_I,candidates,-0.01856543868780136,negative,0.9836,0.9004071354866028
Company_I,apply,-0.01898077316582203,negative,0.9836,0.9004071354866028
Company_I,vacancies,-0.030318666249513626,negative,0.9836,0.9004071354866028
Company_I,couldn,-0.0488288588821888,negative,0.9836,0.9004071354866028
Company_I,find,-0.06396618485450745,negative,0.9836,0.9004071354866028
Company_I,Unfortunately,-0.512221097946167,negative,0.9836,0.9004071354866028
Company_J,personality,0.2614039480686188,positive,0.9313,-0.1975090503692627
Company_J,sooner,0.2077595442533493,positive,0.9313,-0.1975090503692627
Company_J,values,0.1562637835741043,positive,0.9313,-0.1975090503692627
Company_J,interviews,0.10338086634874344,positive,0.9313,-0.1975090503692627
Company_J,However,0.0937812551856041,positive,0.9313,-0.1975090503692627
Company_J,people,0.07178007811307907,positive,0.9313,-0.1975090503692627
Company_J,agreed,0.07054364681243896,positive,0.9313,-0.1975090503692627
Company_J,fit,0.06776577234268188,positive,0.9313,-0.1975090503692627
Company_J,stronger,0.05895700305700302,positive,0.9313,-0.1975090503692627
Company_J,finally,0.056780584156513214,positive,0.9313,-0.1975090503692627
Company_J,several,0.047038763761520386,positive,0.9313,-0.1975090503692627
Company_J,organization,0.042338572442531586,positive,0.9313,-0.1975090503692627
Company_J,value,0.019925178959965706,positive,0.9313,-0.1975090503692627
Company_J,market,0.015158727765083313,positive,0.9313,-0.1975090503692627
Company_J,preference,0.012932868674397469,positive,0.9313,-0.1975090503692627
Company_J,recruitment,0.011106415651738644,positive,0.9313,-0.1975090503692627
Company_J,free,0.010824792087078094,positive,0.9313,-0.1975090503692627
Company_J,experiences,0.008857821114361286,positive,0.9313,-0.1975090503692627
Company_J,want,-0.005235164891928434,negative,0.9313,-0.1975090503692627
Company_J,Feel,-0.007788664195686579,negative,0.9313,-0.1975090503692627
Company_J,come,-0.014233481138944626,negative,0.9313,-0.1975090503692627
Company_J,technical,-0.025178400799632072,negative,0.9313,-0.1975090503692627
Company_J,forward,-0.027464233338832855,negative,0.9313,-0.1975090503692627
Company_J,work,-0.032771602272987366,negative,0.9313,-0.1975090503692627
Company_J,competing,-0.03305107727646828,negative,0.9313,-0.1975090503692627
Company_J,study,-0.0359656848013401,negative,0.9313,-0.1975090503692627
Company_J,process,-0.036767538636922836,negative,0.9313,-0.1975090503692627
Company_J,decided,-0.03929005563259125,negative,0.9313,-0.1975090503692627
Company_J,discuss,-0.044480130076408386,negative,0.9313,-0.1975090503692627
Company_J,further,-0.046589870005846024,negative,0.9313,-0.1975090503692627
Company_J,person,-0.04843999817967415,negative,0.9313,-0.1975090503692627
Company_J,First,-0.0803971067070961,negative,0.9313,-0.1975090503692627
Company_J,move,-0.08525790274143219,negative,0.9313,-0.1975090503692627
Company_J,land,-0.1205560490489006,negative,0.9313,-0.1975090503692627
Company_J,back,-0.12233118712902069,negative,0.9313,-0.1975090503692627
